broward, florida,51,40,29
palm beach, florida,59,54,48
hillsborough, florida,0,0,0
duval, florida,17,13,8
pinellas, florida,5,3,0
alachua, florida,3,2,1
collier, florida,4,2,1
orange, florida,0,0,0
lee, florida,8,4,0
osceola, florida,2,0,0
seminole, florida,0,0,0
st. johns, florida,0,0,0
sarasota, florida,3,1,0
okaloosa, florida,2,2,1
volusia, florida,14,15,15
manatee, florida,24,24,24
pasco, florida,4,3,2
polk, florida,8,7,5
citrus, florida,2,2,2
indian river, florida,0,0,0
clay, florida,11,11,10
brevard, florida,8,8,7
lake, florida,0,0,0
leon, florida,9,8,7
sumter, florida,1,1,1
hernando, florida,0,0,0
santa rosa, florida,3,2,2
escambia, florida,19,21,22
walton, florida,0,0,0
marion, florida,3,3,2
st. lucie, florida,4,2,1
charlotte, florida,4,4,3
martin, florida,2,2,1
baker, florida,0,0,0
putnam, florida,3,3,3
columbia, florida,2,2,2
gadsden, florida,5,5,5
nassau, florida,0,0,0
jackson, florida,1,1,1
monroe, florida,0,0,0
bay, florida,2,2,2
highlands, florida,0,0,0
bradford, florida,3,2,2
desoto, florida,0,0,0
flagler, florida,2,2,2
orleans, louisiana,0,0,0
jefferson, louisiana,0,0,0
st. tammany, louisiana,1,0,0
east baton rouge, louisiana,33,24,14
caddo, louisiana,11,5,0
st. bernard, louisiana,0,0,0
ascension, louisiana,0,0,0
lafourche, louisiana,12,7,2
terrebonne, louisiana,9,7,5
st. john the baptist, louisiana,9,5,1
st. charles, louisiana,9,5,1
lafayette, louisiana,0,0,0
bossier, louisiana,0,0,0
plaquemines, louisiana,0,0,0
calcasieu, louisiana,6,4,2
west baton rouge, louisiana,2,1,0
st. landry, louisiana,2,1,0
tangipahoa, louisiana,22,19,16
washington, louisiana,7,6,5
iberia, louisiana,8,8,7
iberville, louisiana,6,5,3
livingston, louisiana,4,3,2
rapides, louisiana,0,0,0
de soto, louisiana,3,3,2
evangeline, louisiana,1,0,0
ouachita, louisiana,20,18,16
st. james, louisiana,0,0,0
assumption, louisiana,4,3,2
webster, louisiana,0,0,0
catahoula, louisiana,1,0,0
avoyelles, louisiana,0,0,0
beauregard, louisiana,0,0,0
bienville, louisiana,5,5,5
claiborne, louisiana,1,0,0
st. mary, louisiana,5,4,3
acadia, louisiana,0,0,0
middlesex, massachusetts,526,532,537
suffolk, massachusetts,396,390,383
norfolk, massachusetts,156,149,142
essex, massachusetts,291,289,287
worcester, massachusetts,161,159,156
plymouth, massachusetts,139,136,133
barnstable, massachusetts,0,0,0
bristol, massachusetts,63,56,49
berkshire, massachusetts,0,0,0
hampden, massachusetts,119,115,112
franklin, massachusetts,0,0,0
hampshire, massachusetts,10,10,10
dukes and nantucket, massachusetts,0,0,0
dallas, texas,64,62,60
harris, texas,196,172,146
travis, texas,42,41,40
tarrant, texas,50,47,44
bexar, texas,39,36,33
collin, texas,6,4,2
denton, texas,0,0,0
fort bend, texas,25,23,21
mclennan, texas,0,0,0
brazoria, texas,7,6,6
montgomery, texas,14,14,14
brazos, texas,0,0,0
galveston, texas,9,7,5
smith, texas,1,0,0
bell, texas,2,2,3
lubbock, texas,18,17,16
williamson, texas,1,0,0
el paso, texas,39,40,41
hays, texas,5,5,4
cameron, texas,19,18,17
webb, texas,11,10,10
wichita, texas,0,0,0
matagorda, texas,0,0,0
ellis, texas,5,5,5
jefferson, texas,12,13,13
hockley, texas,0,0,0
johnson, texas,2,2,2
comal, texas,0,0,0
grimes, texas,1,0,0
brown, texas,0,0,0
randall, texas,7,7,7
castro, texas,0,0,0
hardin, texas,5,4,4
hidalgo, texas,10,9,8
atascosa, texas,1,1,1
gregg, texas,2,1,1
lavaca, texas,0,0,0
bowie, texas,4,4,4
rusk, texas,1,1,1
fannin, texas,1,1,1
dewitt, texas,0,0,0
van zandt, texas,1,0,0
crane, texas,0,0,0
lamar, texas,0,0,0
midland, texas,2,3,3
oldham, texas,0,0,0
milam, texas,1,1,1
kendall, texas,0,0,0
guadalupe, texas,0,0,0
fayette, texas,0,0,0
medina, texas,1,1,1
wharton, texas,1,1,1
nueces, texas,0,0,0
upshur, texas,1,1,1
deaf smith, texas,1,1,1
chambers, texas,1,1,0
liberty, texas,3,3,3
burnet, texas,1,1,1
walker, texas,12,13,14
fulton, georgia,39,32,25
cobb, georgia,44,43,42
bartow, georgia,0,0,0
dekalb, georgia,56,55,54
dougherty, georgia,4,0,0
gwinnett, georgia,53,53,53
cherokee, georgia,12,13,13
lee, georgia,2,0,0
carroll, georgia,1,0,0
clayton, georgia,14,11,9
richmond, georgia,23,24,25
floyd, georgia,0,0,0
fayette, georgia,2,2,1
clarke, georgia,0,0,0
hall, georgia,79,86,94
lowndes, georgia,6,7,8
coweta, georgia,5,5,4
henry, georgia,8,6,4
polk, georgia,0,0,0
gordon, georgia,3,3,3
newton, georgia,5,5,5
troup, georgia,5,5,5
forsyth, georgia,9,9,9
paulding, georgia,5,5,4
chatham, georgia,4,3,2
douglas, georgia,8,8,7
columbia, georgia,6,6,6
glynn, georgia,0,0,0
peach, georgia,1,1,1
lamar, georgia,1,1,1
whitfield, georgia,3,3,3
rockdale, georgia,1,1,1
early, georgia,6,5,5
laurens, georgia,1,0,0
muscogee, georgia,15,15,14
effingham, georgia,1,1,1
tift, georgia,2,2,2
spalding, georgia,8,7,7
worth, georgia,6,6,6
pickens, georgia,0,0,0
sumter, georgia,15,13,11
terrell, georgia,4,3,2
baldwin, georgia,15,15,16
charlton, georgia,1,1,1
houston, georgia,7,6,6
barrow, georgia,5,5,5
oconee, georgia,0,0,0
turner, georgia,4,3,3
bibb, georgia,17,18,19
miller, georgia,1,1,1
heard, georgia,1,1,1
dawson, georgia,2,2,2
monroe, georgia,0,0,0
randolph, georgia,8,6,5
clinch, georgia,0,0,0
lincoln, georgia,0,0,0
lumpkin, georgia,1,1,1
butts, georgia,12,15,17
chattooga, georgia,1,1,1
twiggs, georgia,0,0,0
denver, colorado,70,73,77
eagle, colorado,0,0,0
el paso, colorado,0,0,0
jefferson, colorado,17,15,14
arapahoe, colorado,67,66,65
weld, colorado,45,45,46
boulder, colorado,14,14,15
douglas, colorado,1,0,0
larimer, colorado,1,2,2
gunnison, colorado,0,0,0
adams, colorado,46,45,43
pitkin, colorado,0,0,0
garfield, colorado,0,0,0
summit, colorado,2,2,1
pueblo, colorado,5,6,6
routt, colorado,0,0,0
clear creek, colorado,0,0,0
chaffee, colorado,2,3,3
elbert, colorado,2,1,1
mesa, colorado,0,0,0
grand, colorado,0,0,0
morgan, colorado,20,21,22
crowley, colorado,0,0,0
broomfield, colorado,3,2,2
park, colorado,0,0,0
yuma, colorado,0,0,0
hinsdale, colorado,0,0,0
montrose, colorado,3,3,3
san miguel, colorado,0,0,0
montgomery, pennsylvania,111,106,101
philadelphia, pennsylvania,370,336,300
delaware, pennsylvania,135,131,127
allegheny, pennsylvania,0,0,0
bucks, pennsylvania,99,99,99
monroe, pennsylvania,6,1,0
chester, pennsylvania,38,37,36
northampton, pennsylvania,46,40,34
lehigh, pennsylvania,75,62,48
berks, pennsylvania,154,153,151
cumberland, pennsylvania,11,11,11
york, pennsylvania,24,23,21
washington, pennsylvania,0,0,0
luzerne, pennsylvania,47,34,20
lancaster, pennsylvania,70,67,64
lackawanna, pennsylvania,32,30,27
adams, pennsylvania,5,5,5
westmoreland, pennsylvania,3,2,1
pike, pennsylvania,10,8,6
beaver, pennsylvania,18,18,19
lebanon, pennsylvania,37,36,35
wayne, pennsylvania,3,2,1
erie, pennsylvania,2,2,2
franklin, pennsylvania,10,11,12
centre, pennsylvania,0,0,0
potter, pennsylvania,0,0,0
butler, pennsylvania,0,0,0
dauphin, pennsylvania,22,22,22
montour, pennsylvania,0,0,0
columbia, pennsylvania,20,20,21
fayette, pennsylvania,1,1,0
schuylkill, pennsylvania,11,9,8
mercer, pennsylvania,2,2,2
davidson, tennessee,56,53,50
shelby, tennessee,42,39,35
williamson, tennessee,0,0,0
sumner, tennessee,0,0,0
hamilton, tennessee,0,0,0
rutherford, tennessee,6,5,4
putnam, tennessee,0,0,0
knox, tennessee,0,0,0
tipton, tennessee,3,3,4
cheatham, tennessee,0,0,0
dickson, tennessee,0,0,0
robertson, tennessee,0,0,0
fayette, tennessee,1,1,1
montgomery, tennessee,3,2,1
monroe, tennessee,0,0,0
jefferson, tennessee,0,0,0
campbell, tennessee,0,0,0
cumberland, tennessee,1,1,0
dyer, tennessee,1,1,1
wilson, tennessee,2,1,0
carroll, tennessee,0,0,0
washington, tennessee,0,0,0
greene, tennessee,0,0,0
bradley, tennessee,0,0,0
hamblen, tennessee,1,1,1
maury, tennessee,0,0,0
scott, tennessee,1,0,0
sullivan, tennessee,0,0,0
sevier, tennessee,0,0,0
anderson, tennessee,0,0,0
blount, tennessee,0,0,0
gibson, tennessee,1,1,1
mcminn, tennessee,0,0,0
cocke, tennessee,1,1,1
roane, tennessee,0,0,0
chester, tennessee,0,0,0
franklin, tennessee,0,0,0
houston, tennessee,0,0,0
loudon, tennessee,0,0,0
marion, tennessee,0,0,0
perry, tennessee,0,0,0
milwaukee, wisconsin,10,5,0
dane, wisconsin,0,0,0
waukesha, wisconsin,0,0,0
fond du lac, wisconsin,1,0,0
washington, wisconsin,0,0,0
ozaukee, wisconsin,0,0,0
kenosha, wisconsin,11,11,11
sheboygan, wisconsin,1,1,0
winnebago, wisconsin,1,1,1
la crosse, wisconsin,0,0,0
columbia, wisconsin,0,0,0
racine, wisconsin,10,10,10
eau claire, wisconsin,0,0,0
brown, wisconsin,43,49,54
walworth, wisconsin,7,7,7
rock, wisconsin,3,3,3
outagamie, wisconsin,0,0,0
sauk, wisconsin,0,0,0
st. croix, wisconsin,0,0,0
jefferson, wisconsin,1,1,1
pierce, wisconsin,0,0,0
wood, wisconsin,0,0,0
calumet, wisconsin,0,0,0
bayfield, wisconsin,0,0,0
dunn, wisconsin,0,0,0
chippewa, wisconsin,0,0,0
marathon, wisconsin,0,0,0
douglas, wisconsin,0,0,0
green, wisconsin,0,0,0
cuyahoga, ohio,17,18,18
franklin, ohio,47,45,44
summit, ohio,7,8,9
lorain, ohio,12,13,14
hamilton, ohio,21,18,15
mahoning, ohio,15,13,12
butler, ohio,8,8,8
miami, ohio,0,0,0
stark, ohio,11,11,11
medina, ohio,0,0,0
lucas, ohio,35,35,34
lake, ohio,0,0,0
delaware, ohio,0,0,0
montgomery, ohio,6,4,2
clermont, ohio,4,4,4
trumbull, ohio,8,7,7
warren, ohio,4,4,4
belmont, ohio,6,6,6
tuscarawas, ohio,0,0,0
geauga, ohio,4,4,4
coshocton, ohio,0,0,0
ashtabula, ohio,7,7,7
defiance, ohio,0,0,0
columbiana, ohio,12,12,12
darke, ohio,1,1,0
huron, ohio,2,2,2
ashland, ohio,0,0,0
clark, ohio,1,1,1
richland, ohio,4,4,4
marion, ohio,263,293,324
licking, ohio,0,0,0
union, ohio,0,0,0
erie, ohio,4,4,4
gallia, ohio,0,0,0
madison, ohio,0,0,0
carroll, ohio,0,0,0
clinton, ohio,1,1,1
greene, ohio,1,1,1
hancock, ohio,1,1,1
portage, ohio,4,3,3
wood, ohio,4,5,5
washington, ohio,5,5,5
knox, ohio,0,0,0
fairfield, connecticut,406,432,458
hartford, connecticut,272,277,282
new haven, connecticut,363,363,363
tolland, connecticut,16,17,17
litchfield, connecticut,33,33,34
middlesex, connecticut,30,29,28
new london, connecticut,28,29,29
windham, connecticut,7,6,6
mecklenburg, north carolina,0,0,0
wake, north carolina,3,1,0
durham, north carolina,7,6,6
forsyth, north carolina,0,0,0
union, north carolina,5,6,6
guilford, north carolina,7,8,9
harnett, north carolina,2,2,2
cabarrus, north carolina,9,9,8
brunswick, north carolina,0,0,0
iredell, north carolina,1,1,1
orange, north carolina,7,6,5
carteret, north carolina,0,0,0
new hanover, north carolina,0,0,0
buncombe, north carolina,0,0,0
cherokee, north carolina,0,0,0
franklin, north carolina,5,4,4
chatham, north carolina,10,10,11
johnston, north carolina,5,4,3
onslow, north carolina,1,0,0
wilson, north carolina,8,8,8
gaston, north carolina,3,3,2
pitt, north carolina,2,2,2
cumberland, north carolina,5,5,5
craven, north carolina,1,1,0
watauga, north carolina,0,0,0
moore, north carolina,5,4,3
rowan, north carolina,17,17,16
alamance, north carolina,6,5,5
wayne, north carolina,67,73,80
sampson, north carolina,2,2,2
lincoln, north carolina,1,1,1
hoke, north carolina,1,1,1
davidson, north carolina,0,0,0
pasquotank, north carolina,2,2,3
lee, north carolina,7,8,10
catawba, north carolina,0,0,0
chowan, north carolina,0,0,0
henderson, north carolina,8,8,8
robeson, north carolina,4,5,6
hyde, north carolina,0,0,0
granville, north carolina,3,2,1
davie, north carolina,0,0,0
montgomery, north carolina,0,0,0
nash, north carolina,4,5,5
scotland, north carolina,1,1,1
montgomery, maryland,150,148,145
prince george's, maryland,241,240,238
baltimore, maryland,94,90,86
baltimore city, maryland,90,89,89
howard, maryland,22,21,21
anne arundel, maryland,62,60,58
harford, maryland,18,19,20
charles, maryland,22,22,21
carroll, maryland,7,6,5
calvert, maryland,4,3,2
wicomico, maryland,18,19,21
worcester, maryland,2,2,2
talbot, maryland,1,1,1
frederick, maryland,44,42,41
caroline, maryland,3,3,3
queen anne's, maryland,1,1,1
somerset, maryland,1,1,1
washington, maryland,6,5,5
st. mary's, maryland,5,5,4
james city, virginia,0,0,0
fairfax, virginia,152,161,169
arlington, virginia,34,34,35
prince william, virginia,64,67,70
virginia beach, virginia,3,2,1
loudoun, virginia,16,15,13
chesterfield, virginia,18,17,16
henrico, virginia,37,36,36
richmond, virginia,7,9,10
alexandria, virginia,35,36,38
stafford, virginia,11,11,11
york, virginia,1,1,1
williamsburg, virginia,0,0,0
charlottesville, virginia,0,0,0
norfolk, virginia,2,1,1
spotsylvania, virginia,5,5,4
goochland, virginia,4,4,4
albemarle, virginia,1,0,0
gloucester, virginia,0,0,0
newport news, virginia,0,0,0
lee, virginia,0,0,0
rockingham, virginia,14,15,16
culpeper, virginia,7,8,9
hanover, virginia,7,8,8
prince edward, virginia,1,1,1
harrisonburg, virginia,32,34,37
charles city, virginia,0,0,0
botetourt, virginia,0,0,0
suffolk, virginia,11,12,12
accomack, virginia,5,6,6
mecklenburg, virginia,4,3,3
rockbridge, virginia,0,0,0
isle of wight, virginia,7,7,7
franklin, virginia,0,0,0
danville, virginia,1,1,0
bedford, virginia,1,1,0
amherst, virginia,0,0,0
fluvanna, virginia,6,5,5
louisa, virginia,1,1,1
hinds, mississippi,9,9,9
desoto, mississippi,0,0,0
harrison, mississippi,1,0,0
forrest, mississippi,8,8,7
pearl river, mississippi,5,4,4
madison, mississippi,2,2,2
leflore, mississippi,8,9,9
coahoma, mississippi,0,0,0
tippah, mississippi,0,0,0
rankin, mississippi,1,1,1
holmes, mississippi,4,5,5
lee, mississippi,0,0,0
jackson, mississippi,5,5,4
lafayette, mississippi,4,4,5
copiah, mississippi,3,3,3
hancock, mississippi,0,0,0
lincoln, mississippi,10,10,10
lowndes, mississippi,1,1,1
bolivar, mississippi,1,1,0
wilkinson, mississippi,2,1,1
franklin, mississippi,1,1,1
marshall, mississippi,0,0,0
pike, mississippi,7,7,7
itawamba, mississippi,2,3,3
washington, mississippi,0,0,0
monroe, mississippi,9,9,10
walthall, mississippi,0,0,0
winston, mississippi,2,2,2
lawrence, mississippi,2,2,2
grenada, mississippi,2,2,2
panola, mississippi,1,1,1
tunica, mississippi,1,1,1
oktibbeha, mississippi,0,0,0
sunflower, mississippi,1,1,1
perry, mississippi,0,0,0
jones, mississippi,8,8,8
smith, mississippi,4,4,4
yazoo, mississippi,6,6,5
humphreys, mississippi,1,1,0
webster, mississippi,0,0,0
adams, mississippi,6,6,6
clay, mississippi,1,1,1
george, mississippi,0,0,0
attala, mississippi,3,3,3
leake, mississippi,10,11,12
simpson, mississippi,3,3,4
union, mississippi,0,0,0
chickasaw, mississippi,2,2,2
montgomery, mississippi,0,0,0
pontotoc, mississippi,0,0,0
scott, mississippi,14,15,16
tate, mississippi,0,0,0
marion, indiana,83,75,66
hamilton, indiana,8,5,2
johnson, indiana,12,11,10
lake, indiana,69,68,66
hendricks, indiana,21,20,18
st. joseph, indiana,29,30,30
howard, indiana,3,3,2
bartholomew, indiana,7,6,5
franklin, indiana,0,0,0
clark, indiana,7,7,6
allen, indiana,23,24,24
elkhart, indiana,13,14,14
boone, indiana,7,6,5
floyd, indiana,5,4,3
laporte, indiana,13,13,13
tippecanoe, indiana,0,0,0
madison, indiana,16,14,12
vigo, indiana,2,2,2
grant, indiana,8,9,10
delaware, indiana,6,6,6
hancock, indiana,2,2,1
noble, indiana,4,4,4
adams, indiana,0,0,0
wells, indiana,0,0,0
fayette, indiana,0,0,0
jennings, indiana,0,0,0
wayne, indiana,2,1,1
owen, indiana,0,0,0
vanderburgh, indiana,3,3,3
shelby, indiana,6,6,6
scott, indiana,2,2,2
greene, indiana,3,3,3
monroe, indiana,2,2,1
miami, indiana,2,2,2
tipton, indiana,0,0,0
putnam, indiana,2,2,1
morgan, indiana,0,0,0
ripley, indiana,0,0,0
washington, indiana,0,0,0
dubois, indiana,1,0,0
kershaw, south carolina,0,0,0
richland, south carolina,20,18,17
greenville, south carolina,17,16,15
beaufort, south carolina,0,0,0
charleston, south carolina,0,0,0
lexington, south carolina,8,7,5
horry, south carolina,5,4,4
anderson, south carolina,0,0,0
lancaster, south carolina,1,0,0
darlington, south carolina,5,6,7
york, south carolina,0,0,0
sumter, south carolina,4,3,3
orangeburg, south carolina,0,0,0
greenwood, south carolina,3,3,3
spartanburg, south carolina,5,4,3
berkeley, south carolina,6,6,6
fairfield, south carolina,0,0,0
calhoun, south carolina,0,0,0
dorchester, south carolina,1,0,0
lee, south carolina,1,1,1
abbeville, south carolina,1,1,2
saluda, south carolina,2,2,2
aiken, south carolina,3,3,3
clarendon, south carolina,5,5,5
florence, south carolina,12,13,13
pickens, south carolina,0,0,0
colleton, south carolina,1,0,0
dillon, south carolina,2,3,3
edgefield, south carolina,2,2,2
marlboro, south carolina,2,2,3
newberry, south carolina,1,1,1
hampton, south carolina,2,2,2
jasper, south carolina,0,0,0
clark, nevada,34,26,18
washoe, nevada,26,25,24
carson city, nevada,1,1,1
elko county, nevada,0,0,0
salt lake, utah,52,51,50
summit, utah,0,0,0
davis, utah,0,0,0
wasatch, utah,0,0,0
utah, utah,26,27,28
tooele, utah,1,0,0
cache, utah,2,1,1
box elder, utah,6,7,8
hennepin, minnesota,57,60,64
ramsey, minnesota,6,5,5
olmsted, minnesota,4,3,3
dakota, minnesota,0,0,0
martin, minnesota,0,0,0
carver, minnesota,0,0,0
washington, minnesota,0,0,0
mower, minnesota,0,0,0
anoka, minnesota,4,4,4
stearns, minnesota,1,2,2
blue earth, minnesota,0,0,0
wright, minnesota,2,2,2
nicollet, minnesota,0,0,0
scott, minnesota,0,0,0
steele, minnesota,0,0,0
clay, minnesota,6,6,7
dodge, minnesota,0,0,0
renville, minnesota,0,0,0
waseca, minnesota,0,0,0
benton, minnesota,0,0,0
rice, minnesota,0,0,0
chisago, minnesota,0,0,0
wabasha, minnesota,0,0,0
jackson, minnesota,0,0,0
st. louis, minnesota,2,1,1
cass, minnesota,0,0,0
jefferson, arkansas,1,1,1
pulaski, arkansas,1,1,2
garland, arkansas,0,0,0
cleburne, arkansas,0,0,0
washington, arkansas,0,0,1
faulkner, arkansas,0,0,0
saline, arkansas,0,0,0
grant, arkansas,0,0,0
bradley, arkansas,0,0,0
clark, arkansas,0,0,0
craighead, arkansas,1,1,1
independence, arkansas,0,0,0
poinsett, arkansas,0,0,0
pope, arkansas,1,1,0
searcy, arkansas,0,0,0
sevier, arkansas,0,0,0
van buren, arkansas,0,0,0
benton, arkansas,0,0,0
boone, arkansas,0,0,0
crittenden, arkansas,5,4,4
greene, arkansas,1,1,1
polk, arkansas,0,0,0
sebastian, arkansas,0,0,0
columbia, arkansas,0,0,0
conway, arkansas,0,0,0
union, arkansas,1,1,0
woodruff, arkansas,0,0,0
washington, oregon,0,0,0
marion, oregon,0,0,0
multnomah, oregon,16,15,14
linn, oregon,0,0,0
clackamas, oregon,3,3,3
deschutes, oregon,0,0,0
yamhill, oregon,0,0,0
benton, oregon,0,0,0
lane, oregon,0,0,0
jackson, oregon,0,0,0
umatilla, oregon,2,2,2
klamath, oregon,1,1,1
douglas, oregon,0,0,0
polk, oregon,0,0,0
grant, oregon,0,0,0
union, oregon,0,0,0
josephine, oregon,0,0,0
jefferson, alabama,0,0,0
shelby, alabama,0,0,0
lee, alabama,8,7,6
madison, alabama,0,0,0
tuscaloosa, alabama,7,7,6
elmore, alabama,4,4,5
montgomery, alabama,14,14,14
st. clair, alabama,1,1,1
baldwin, alabama,7,7,7
chambers, alabama,9,7,6
mobile, alabama,46,45,43
lauderdale, alabama,0,0,0
cullman, alabama,2,2,2
limestone, alabama,0,0,0
calhoun, alabama,3,3,3
talladega, alabama,2,2,2
walker, alabama,0,0,0
jackson, alabama,2,1,1
lamar, alabama,0,0,0
washington, alabama,1,1,1
marion, alabama,2,2,1
maricopa, arizona,28,26,23
pima, arizona,26,24,22
pinal, arizona,11,11,12
coconino, arizona,4,2,0
navajo, arizona,11,9,7
yavapai, arizona,0,0,0
apache, arizona,19,20,21
graham, arizona,0,0,0
santa cruz, arizona,2,3,3
yuma, arizona,2,2,3
cochise, arizona,2,2,2
jefferson, kentucky,51,53,56
fayette, kentucky,0,0,0
harrison, kentucky,0,0,0
montgomery, kentucky,0,0,0
clark, kentucky,0,0,0
bourbon, kentucky,1,1,1
henderson, kentucky,4,4,4
warren, kentucky,11,13,14
pulaski, kentucky,1,1,1
nelson, kentucky,1,1,1
lyon, kentucky,1,1,1
kenton, kentucky,12,13,13
daviess, kentucky,3,3,3
anderson, kentucky,0,0,0
calloway, kentucky,2,2,1
christian, kentucky,4,4,3
franklin, kentucky,1,1,1
hardin, kentucky,2,2,2
oldham, kentucky,1,1,1
st. louis, missouri,52,46,39
boone, missouri,0,0,0
greene, missouri,0,0,0
st. louis city, missouri,23,20,16
jackson, missouri,2,0,0
cass, missouri,2,2,1
cole, missouri,0,0,0
st. charles, missouri,12,9,6
christian, missouri,0,0,0
henry, missouri,0,0,0
scott, missouri,5,5,6
pulaski, missouri,1,1,2
dunklin, missouri,0,0,0
jasper, missouri,1,1,1
adair, missouri,0,0,0
johnson, missouri,0,0,0
bates, missouri,0,0,0
johnson, iowa,22,24,26
polk, iowa,26,29,31
dallas, iowa,0,1,1
allamakee, iowa,2,3,3
