gladwin, michigan,0,0,0
emmet, michigan,0,0,0
grand traverse, michigan,0,0,0
roscommon, michigan,1,0,0
miami-dade, florida,292,261,228
broward, florida,65,56,47
palm beach, florida,62,56,49
hillsborough, florida,1,0,0
duval, florida,20,16,12
pinellas, florida,8,6,3
alachua, florida,4,3,2
collier, florida,6,4,3
orange, florida,0,0,0
lee, florida,13,9,5
osceola, florida,3,1,0
seminole, florida,0,0,0
st. johns, florida,0,0,0
sarasota, florida,4,3,1
okaloosa, florida,3,3,2
volusia, florida,15,16,17
manatee, florida,27,27,28
pasco, florida,5,4,3
polk, florida,10,8,7
citrus, florida,3,3,2
indian river, florida,0,0,0
clay, florida,13,13,13
brevard, florida,10,9,9
lake, florida,2,1,0
leon, florida,10,10,9
sumter, florida,1,2,2
hernando, florida,1,0,0
santa rosa, florida,3,2,2
escambia, florida,10,10,9
walton, florida,0,0,0
marion, florida,4,4,3
st. lucie, florida,5,4,2
charlotte, florida,5,4,3
martin, florida,3,2,2
baker, florida,0,0,0
putnam, florida,2,2,2
columbia, florida,3,3,3
gadsden, florida,6,6,6
nassau, florida,1,0,0
jackson, florida,1,1,1
monroe, florida,0,0,0
bay, florida,2,2,2
highlands, florida,1,0,0
bradford, florida,3,3,2
desoto, florida,0,0,0
flagler, florida,2,3,3
orleans, louisiana,0,0,0
jefferson, louisiana,18,0,0
st. tammany, louisiana,5,0,0
east baton rouge, louisiana,37,27,17
caddo, louisiana,16,9,2
st. bernard, louisiana,2,0,0
ascension, louisiana,0,0,0
lafourche, louisiana,15,10,5
terrebonne, louisiana,11,9,7
st. john the baptist, louisiana,10,6,2
st. charles, louisiana,11,7,3
lafayette, louisiana,0,0,0
bossier, louisiana,0,0,0
plaquemines, louisiana,0,0,0
calcasieu, louisiana,7,5,3
west baton rouge, louisiana,2,2,1
st. landry, louisiana,3,1,0
tangipahoa, louisiana,25,22,19
washington, louisiana,7,6,5
iberia, louisiana,6,5,4
iberville, louisiana,6,4,2
livingston, louisiana,4,3,2
rapides, louisiana,0,0,0
de soto, louisiana,4,3,3
evangeline, louisiana,1,0,0
ouachita, louisiana,21,19,16
st. james, louisiana,0,0,0
assumption, louisiana,5,4,3
webster, louisiana,1,0,0
catahoula, louisiana,1,1,0
avoyelles, louisiana,0,0,0
beauregard, louisiana,1,0,0
bienville, louisiana,5,5,5
claiborne, louisiana,1,0,0
st. mary, louisiana,6,5,4
acadia, louisiana,0,0,0
middlesex, massachusetts,525,533,540
suffolk, massachusetts,399,393,386
norfolk, massachusetts,161,155,149
essex, massachusetts,292,291,290
worcester, massachusetts,167,167,166
plymouth, massachusetts,130,125,118
barnstable, massachusetts,2,1,0
bristol, massachusetts,67,61,53
berkshire, massachusetts,0,0,0
hampden, massachusetts,116,111,106
franklin, massachusetts,0,0,0
hampshire, massachusetts,11,11,11
dukes and nantucket, massachusetts,0,0,0
dallas, texas,54,49,44
harris, texas,223,202,179
travis, texas,41,40,38
tarrant, texas,59,57,56
bexar, texas,39,35,31
collin, texas,7,5,3
denton, texas,0,0,0
fort bend, texas,30,29,28
mclennan, texas,0,0,0
brazoria, texas,7,6,6
montgomery, texas,9,9,7
brazos, texas,0,0,0
galveston, texas,11,9,6
smith, texas,1,1,0
bell, texas,2,2,1
lubbock, texas,20,19,17
williamson, texas,1,1,1
el paso, texas,37,37,38
hays, texas,4,3,3
cameron, texas,20,19,18
webb, texas,11,10,9
wichita, texas,0,0,0
matagorda, texas,0,0,0
ellis, texas,4,4,4
jefferson, texas,11,11,11
hockley, texas,0,0,0
johnson, texas,1,1,1
comal, texas,0,0,0
grimes, texas,1,1,1
brown, texas,0,0,0
randall, texas,7,7,7
castro, texas,0,0,0
hardin, texas,5,5,5
hidalgo, texas,11,10,9
atascosa, texas,1,1,1
gregg, texas,2,1,1
lavaca, texas,0,0,0
bowie, texas,5,5,5
rusk, texas,1,1,1
fannin, texas,1,1,1
dewitt, texas,0,0,0
van zandt, texas,1,1,0
crane, texas,0,0,0
lamar, texas,0,0,0
midland, texas,2,3,4
oldham, texas,0,0,0
milam, texas,1,1,1
kendall, texas,0,0,0
guadalupe, texas,0,0,0
fayette, texas,0,0,0
medina, texas,1,0,0
wharton, texas,1,1,1
nueces, texas,0,0,0
upshur, texas,0,0,0
deaf smith, texas,1,1,1
chambers, texas,1,1,1
liberty, texas,2,2,2
burnet, texas,1,1,1
walker, texas,13,14,16
fulton, georgia,45,38,31
cobb, georgia,44,43,41
bartow, georgia,0,0,0
dekalb, georgia,55,54,53
dougherty, georgia,8,0,0
gwinnett, georgia,54,54,54
cherokee, georgia,12,12,12
lee, georgia,1,0,0
carroll, georgia,1,1,2
clayton, georgia,17,15,12
richmond, georgia,23,24,25
floyd, georgia,0,0,0
fayette, georgia,3,2,2
clarke, georgia,0,0,0
hall, georgia,58,61,64
lowndes, georgia,5,5,5
coweta, georgia,6,6,5
henry, georgia,9,8,6
polk, georgia,0,0,1
gordon, georgia,3,3,3
newton, georgia,5,5,5
troup, georgia,5,5,6
forsyth, georgia,8,8,8
paulding, georgia,6,5,5
chatham, georgia,4,3,1
douglas, georgia,7,7,6
columbia, georgia,6,6,7
glynn, georgia,0,0,0
peach, georgia,1,1,1
lamar, georgia,2,2,2
whitfield, georgia,2,2,2
rockdale, georgia,2,1,1
early, georgia,6,5,4
laurens, georgia,1,0,0
muscogee, georgia,16,15,14
effingham, georgia,1,1,1
tift, georgia,3,2,2
spalding, georgia,8,8,8
worth, georgia,5,5,4
pickens, georgia,0,0,0
sumter, georgia,17,15,13
terrell, georgia,5,4,3
baldwin, georgia,12,13,13
charlton, georgia,1,1,1
houston, georgia,7,7,6
barrow, georgia,5,5,5
oconee, georgia,0,0,0
turner, georgia,4,4,4
bibb, georgia,16,17,17
miller, georgia,1,1,1
heard, georgia,1,1,1
dawson, georgia,2,2,1
monroe, georgia,0,0,0
randolph, georgia,9,7,6
clinch, georgia,0,0,0
lincoln, georgia,0,0,0
lumpkin, georgia,1,1,2
butts, georgia,7,8,9
chattooga, georgia,1,1,1
twiggs, georgia,0,0,0
denver, colorado,71,76,81
eagle, colorado,0,0,0
el paso, colorado,0,0,0
jefferson, colorado,15,12,10
arapahoe, colorado,68,68,66
weld, colorado,44,45,45
boulder, colorado,12,12,13
douglas, colorado,1,1,0
larimer, colorado,0,0,0
gunnison, colorado,0,0,0
adams, colorado,47,46,46
pitkin, colorado,0,0,0
garfield, colorado,0,0,0
summit, colorado,1,1,0
pueblo, colorado,4,4,4
routt, colorado,0,0,0
clear creek, colorado,0,0,0
chaffee, colorado,0,0,0
elbert, colorado,2,2,2
mesa, colorado,0,0,0
grand, colorado,0,0,0
morgan, colorado,18,19,20
crowley, colorado,0,0,0
broomfield, colorado,3,2,2
park, colorado,0,0,0
yuma, colorado,0,0,0
hinsdale, colorado,0,0,0
montrose, colorado,4,3,3
san miguel, colorado,1,1,1
montgomery, pennsylvania,111,106,99
philadelphia, pennsylvania,436,416,394
delaware, pennsylvania,139,136,133
allegheny, pennsylvania,0,0,0
bucks, pennsylvania,100,100,101
monroe, pennsylvania,10,3,0
chester, pennsylvania,43,44,44
northampton, pennsylvania,50,44,37
lehigh, pennsylvania,80,66,50
berks, pennsylvania,159,159,159
cumberland, pennsylvania,11,11,11
york, pennsylvania,25,24,23
washington, pennsylvania,0,0,0
luzerne, pennsylvania,53,39,24
lancaster, pennsylvania,75,73,71
lackawanna, pennsylvania,35,33,30
adams, pennsylvania,6,6,6
westmoreland, pennsylvania,3,2,1
pike, pennsylvania,12,10,9
beaver, pennsylvania,18,19,20
lebanon, pennsylvania,39,39,39
wayne, pennsylvania,3,3,2
erie, pennsylvania,2,2,2
franklin, pennsylvania,10,11,12
centre, pennsylvania,0,0,0
potter, pennsylvania,0,0,0
butler, pennsylvania,0,0,0
dauphin, pennsylvania,22,22,22
montour, pennsylvania,0,0,0
columbia, pennsylvania,20,20,21
fayette, pennsylvania,2,1,1
schuylkill, pennsylvania,12,11,10
mercer, pennsylvania,3,2,2
davidson, tennessee,67,68,69
shelby, tennessee,52,52,51
williamson, tennessee,0,0,0
sumner, tennessee,0,0,0
hamilton, tennessee,0,0,0
rutherford, tennessee,7,7,6
putnam, tennessee,0,0,0
knox, tennessee,0,0,0
tipton, tennessee,3,4,4
cheatham, tennessee,0,0,0
dickson, tennessee,1,1,1
robertson, tennessee,1,1,1
fayette, tennessee,2,1,1
montgomery, tennessee,3,3,2
monroe, tennessee,0,0,0
jefferson, tennessee,0,0,0
campbell, tennessee,0,0,0
cumberland, tennessee,1,1,1
dyer, tennessee,2,1,1
wilson, tennessee,3,2,1
carroll, tennessee,0,0,0
washington, tennessee,0,0,0
greene, tennessee,0,0,0
bradley, tennessee,0,0,0
hamblen, tennessee,1,1,1
maury, tennessee,0,0,0
scott, tennessee,1,1,1
sullivan, tennessee,0,0,0
sevier, tennessee,0,0,0
anderson, tennessee,0,0,0
blount, tennessee,0,0,0
gibson, tennessee,2,2,2
mcminn, tennessee,0,0,0
cocke, tennessee,1,1,1
roane, tennessee,0,0,0
chester, tennessee,0,0,0
franklin, tennessee,0,0,0
houston, tennessee,0,0,0
loudon, tennessee,0,0,0
marion, tennessee,0,0,0
perry, tennessee,0,0,0
milwaukee, wisconsin,11,5,0
dane, wisconsin,0,0,0
waukesha, wisconsin,0,0,0
fond du lac, wisconsin,1,1,0
washington, wisconsin,0,0,0
ozaukee, wisconsin,0,0,0
kenosha, wisconsin,11,11,10
sheboygan, wisconsin,1,1,1
winnebago, wisconsin,1,1,1
la crosse, wisconsin,0,0,0
columbia, wisconsin,0,0,0
racine, wisconsin,10,10,9
eau claire, wisconsin,0,0,0
brown, wisconsin,33,37,41
walworth, wisconsin,7,8,8
rock, wisconsin,3,3,3
outagamie, wisconsin,0,0,0
sauk, wisconsin,0,0,0
st. croix, wisconsin,0,0,0
jefferson, wisconsin,0,0,0
pierce, wisconsin,0,0,0
wood, wisconsin,0,0,0
calumet, wisconsin,0,0,0
bayfield, wisconsin,0,0,0
dunn, wisconsin,0,0,0
chippewa, wisconsin,0,0,0
marathon, wisconsin,0,0,0
douglas, wisconsin,0,0,0
green, wisconsin,0,0,0
cuyahoga, ohio,16,17,18
franklin, ohio,50,50,49
summit, ohio,5,5,5
lorain, ohio,12,14,15
hamilton, ohio,23,21,18
mahoning, ohio,16,15,14
butler, ohio,8,8,8
miami, ohio,0,0,0
stark, ohio,11,11,10
medina, ohio,0,0,0
lucas, ohio,37,38,38
lake, ohio,0,0,0
delaware, ohio,0,0,0
montgomery, ohio,7,5,3
clermont, ohio,5,5,5
trumbull, ohio,9,9,8
warren, ohio,5,5,5
belmont, ohio,5,5,5
tuscarawas, ohio,0,0,0
geauga, ohio,4,5,5
coshocton, ohio,0,0,0
ashtabula, ohio,6,6,6
defiance, ohio,0,0,0
columbiana, ohio,12,12,12
darke, ohio,1,0,0
huron, ohio,1,2,2
ashland, ohio,0,0,0
clark, ohio,1,1,1
richland, ohio,4,4,4
marion, ohio,277,318,362
licking, ohio,1,0,0
union, ohio,0,0,1
erie, ohio,3,3,4
gallia, ohio,0,0,0
madison, ohio,1,0,0
carroll, ohio,0,0,0
clinton, ohio,1,1,1
greene, ohio,2,1,1
hancock, ohio,1,1,1
portage, ohio,3,3,2
wood, ohio,4,4,4
washington, ohio,5,5,5
knox, ohio,0,0,0
fairfield, connecticut,264,253,240
hartford, connecticut,275,283,292
new haven, connecticut,360,359,359
tolland, connecticut,14,15,15
litchfield, connecticut,26,25,23
middlesex, connecticut,31,31,30
new london, connecticut,27,28,28
windham, connecticut,6,6,5
mecklenburg, north carolina,0,0,0
wake, north carolina,6,4,2
durham, north carolina,9,9,9
forsyth, north carolina,0,0,0
union, north carolina,5,5,6
guilford, north carolina,3,4,4
harnett, north carolina,2,2,2
cabarrus, north carolina,9,9,8
brunswick, north carolina,0,0,0
iredell, north carolina,0,0,0
orange, north carolina,7,6,5
carteret, north carolina,0,0,0
new hanover, north carolina,0,0,0
buncombe, north carolina,0,0,0
cherokee, north carolina,0,0,0
franklin, north carolina,5,5,4
chatham, north carolina,10,11,12
johnston, north carolina,6,5,4
onslow, north carolina,1,1,0
wilson, north carolina,8,8,8
gaston, north carolina,3,3,3
pitt, north carolina,3,2,2
cumberland, north carolina,5,5,5
craven, north carolina,1,1,1
watauga, north carolina,0,0,0
moore, north carolina,5,4,3
rowan, north carolina,18,17,16
alamance, north carolina,6,6,6
wayne, north carolina,70,79,89
sampson, north carolina,2,2,2
lincoln, north carolina,1,1,1
hoke, north carolina,1,1,1
davidson, north carolina,0,0,0
pasquotank, north carolina,2,3,3
lee, north carolina,5,5,6
catawba, north carolina,0,0,0
chowan, north carolina,0,0,0
henderson, north carolina,6,6,6
robeson, north carolina,3,4,4
hyde, north carolina,0,0,0
granville, north carolina,4,3,1
davie, north carolina,0,0,0
montgomery, north carolina,0,0,0
nash, north carolina,4,4,4
scotland, north carolina,1,1,1
montgomery, maryland,155,154,153
prince george's, maryland,249,250,251
baltimore, maryland,95,91,87
baltimore city, maryland,92,93,93
howard, maryland,21,21,20
anne arundel, maryland,65,65,64
harford, maryland,15,15,15
charles, maryland,22,21,20
carroll, maryland,7,6,5
calvert, maryland,4,3,3
wicomico, maryland,18,20,22
worcester, maryland,2,2,2
talbot, maryland,1,1,1
frederick, maryland,45,44,42
caroline, maryland,4,4,4
queen anne's, maryland,1,1,1
somerset, maryland,1,1,1
washington, maryland,7,6,6
st. mary's, maryland,6,5,4
james city, virginia,0,0,0
fairfax, virginia,141,149,157
arlington, virginia,32,33,34
prince william, virginia,62,65,68
virginia beach, virginia,2,0,0
loudoun, virginia,18,17,16
chesterfield, virginia,19,18,18
henrico, virginia,32,31,29
richmond, virginia,7,9,12
alexandria, virginia,37,39,41
stafford, virginia,11,11,12
york, virginia,1,1,1
williamsburg, virginia,0,0,0
charlottesville, virginia,0,0,0
norfolk, virginia,1,1,0
spotsylvania, virginia,5,5,4
goochland, virginia,4,4,4
albemarle, virginia,1,1,1
gloucester, virginia,0,0,0
newport news, virginia,1,0,0
lee, virginia,1,1,0
rockingham, virginia,11,12,13
culpeper, virginia,7,7,8
hanover, virginia,8,8,8
prince edward, virginia,1,2,2
harrisonburg, virginia,26,28,30
charles city, virginia,1,0,0
botetourt, virginia,0,0,0
suffolk, virginia,10,10,11
accomack, virginia,4,5,6
mecklenburg, virginia,4,4,3
rockbridge, virginia,0,0,0
isle of wight, virginia,7,7,7
franklin, virginia,0,0,0
danville, virginia,1,1,1
bedford, virginia,1,1,0
amherst, virginia,0,0,0
fluvanna, virginia,6,6,6
louisa, virginia,1,1,1
hinds, mississippi,9,8,7
desoto, mississippi,0,0,0
harrison, mississippi,1,1,1
forrest, mississippi,8,8,7
pearl river, mississippi,5,5,5
madison, mississippi,1,1,1
leflore, mississippi,8,9,10
coahoma, mississippi,0,0,0
tippah, mississippi,0,0,0
rankin, mississippi,2,2,2
holmes, mississippi,2,2,2
lee, mississippi,0,0,1
jackson, mississippi,5,4,3
lafayette, mississippi,4,4,5
copiah, mississippi,3,3,3
hancock, mississippi,0,0,0
lincoln, mississippi,9,9,9
lowndes, mississippi,1,1,1
bolivar, mississippi,1,1,0
wilkinson, mississippi,2,2,1
franklin, mississippi,1,1,1
marshall, mississippi,0,0,0
pike, mississippi,8,8,9
itawamba, mississippi,3,3,3
washington, mississippi,0,0,0
monroe, mississippi,9,10,10
walthall, mississippi,0,0,0
winston, mississippi,2,2,2
lawrence, mississippi,1,2,2
grenada, mississippi,2,2,2
panola, mississippi,2,2,2
tunica, mississippi,1,1,1
oktibbeha, mississippi,0,0,0
sunflower, mississippi,1,1,1
perry, mississippi,0,0,0
jones, mississippi,7,7,8
smith, mississippi,4,4,4
yazoo, mississippi,7,7,7
humphreys, mississippi,1,0,0
webster, mississippi,0,0,0
adams, mississippi,6,6,6
clay, mississippi,1,1,1
george, mississippi,0,0,0
attala, mississippi,2,3,4
leake, mississippi,10,11,12
simpson, mississippi,3,4,4
union, mississippi,0,0,0
chickasaw, mississippi,2,2,2
montgomery, mississippi,0,0,0
pontotoc, mississippi,0,0,0
scott, mississippi,14,16,17
tate, mississippi,0,0,0
marion, indiana,94,88,82
hamilton, indiana,11,8,5
johnson, indiana,14,13,13
lake, indiana,69,68,66
hendricks, indiana,23,22,22
st. joseph, indiana,30,32,33
howard, indiana,3,2,2
bartholomew, indiana,7,6,5
franklin, indiana,0,0,0
clark, indiana,7,7,6
allen, indiana,24,26,27
elkhart, indiana,14,14,15
boone, indiana,7,6,6
floyd, indiana,5,4,3
laporte, indiana,13,14,14
tippecanoe, indiana,0,0,0
madison, indiana,18,16,15
vigo, indiana,3,3,3
grant, indiana,8,9,11
delaware, indiana,6,6,6
hancock, indiana,3,2,2
noble, indiana,3,3,4
adams, indiana,0,0,0
wells, indiana,0,0,0
fayette, indiana,0,0,0
jennings, indiana,0,0,0
wayne, indiana,1,1,1
owen, indiana,0,0,0
vanderburgh, indiana,3,2,2
shelby, indiana,6,6,6
scott, indiana,2,2,1
greene, indiana,3,3,3
monroe, indiana,2,2,1
miami, indiana,2,2,2
tipton, indiana,0,0,0
putnam, indiana,2,2,2
morgan, indiana,0,0,0
ripley, indiana,0,0,0
washington, indiana,0,0,0
dubois, indiana,1,1,0
kershaw, south carolina,0,0,0
richland, south carolina,14,11,8
greenville, south carolina,15,13,12
beaufort, south carolina,0,0,0
charleston, south carolina,0,0,0
lexington, south carolina,9,7,5
horry, south carolina,6,5,4
anderson, south carolina,1,0,0
lancaster, south carolina,1,1,0
darlington, south carolina,4,4,4
york, south carolina,0,0,0
sumter, south carolina,2,1,0
orangeburg, south carolina,0,0,0
greenwood, south carolina,3,3,3
spartanburg, south carolina,6,4,3
berkeley, south carolina,6,6,6
fairfield, south carolina,0,0,0
calhoun, south carolina,0,0,0
dorchester, south carolina,1,0,0
lee, south carolina,2,1,1
abbeville, south carolina,1,1,1
saluda, south carolina,1,1,1
aiken, south carolina,2,2,1
clarendon, south carolina,3,3,2
florence, south carolina,10,10,10
pickens, south carolina,0,0,0
colleton, south carolina,1,1,0
dillon, south carolina,2,3,3
edgefield, south carolina,0,0,0
marlboro, south carolina,2,2,2
newberry, south carolina,1,1,1
hampton, south carolina,2,2,2
jasper, south carolina,0,0,0
clark, nevada,34,25,15
washoe, nevada,23,22,20
carson city, nevada,1,1,1
elko county, nevada,0,0,0
salt lake, utah,51,49,48
summit, utah,0,0,0
davis, utah,0,0,0
wasatch, utah,0,0,0
utah, utah,23,23,23
tooele, utah,1,1,0
cache, utah,2,1,1
box elder, utah,6,7,8
hennepin, minnesota,54,58,63
ramsey, minnesota,6,6,6
olmsted, minnesota,4,4,3
dakota, minnesota,0,0,0
martin, minnesota,0,0,0
carver, minnesota,0,0,0
washington, minnesota,0,0,0
mower, minnesota,0,0,0
anoka, minnesota,3,3,3
stearns, minnesota,1,1,2
blue earth, minnesota,0,0,0
wright, minnesota,1,1,1
nicollet, minnesota,0,0,0
scott, minnesota,0,0,0
steele, minnesota,0,0,0
clay, minnesota,5,5,6
dodge, minnesota,0,0,0
renville, minnesota,0,0,0
waseca, minnesota,0,0,0
benton, minnesota,0,0,0
rice, minnesota,0,0,0
chisago, minnesota,0,0,0
wabasha, minnesota,0,0,0
jackson, minnesota,0,0,0
st. louis, minnesota,2,2,1
cass, minnesota,0,0,0
jefferson, arkansas,1,1,0
pulaski, arkansas,1,1,1
garland, arkansas,1,1,0
cleburne, arkansas,0,0,0
washington, arkansas,0,1,1
faulkner, arkansas,0,0,0
saline, arkansas,0,0,0
grant, arkansas,0,0,0
bradley, arkansas,0,0,0
clark, arkansas,0,0,0
craighead, arkansas,1,1,1
independence, arkansas,0,0,0
poinsett, arkansas,0,0,0
pope, arkansas,1,1,1
searcy, arkansas,0,0,0
sevier, arkansas,1,0,0
van buren, arkansas,0,0,0
benton, arkansas,0,0,0
boone, arkansas,0,0,0
crittenden, arkansas,6,5,5
greene, arkansas,1,1,1
polk, arkansas,0,0,0
sebastian, arkansas,0,0,0
columbia, arkansas,0,0,0
conway, arkansas,0,0,0
union, arkansas,1,1,1
woodruff, arkansas,0,0,0
washington, oregon,0,0,0
marion, oregon,1,1,1
multnomah, oregon,16,15,14
linn, oregon,0,0,0
clackamas, oregon,3,3,2
deschutes, oregon,0,0,0
yamhill, oregon,0,0,0
benton, oregon,0,0,0
lane, oregon,0,0,0
jackson, oregon,0,0,0
umatilla, oregon,2,2,2
klamath, oregon,1,1,1
douglas, oregon,0,0,0
polk, oregon,0,0,0
grant, oregon,0,0,0
union, oregon,0,0,0
josephine, oregon,0,0,0
jefferson, alabama,0,0,0
shelby, alabama,0,0,0
lee, alabama,8,7,6
madison, alabama,0,0,0
tuscaloosa, alabama,7,7,6
elmore, alabama,5,5,5
montgomery, alabama,14,15,15
st. clair, alabama,1,1,1
baldwin, alabama,6,6,6
chambers, alabama,9,7,6
mobile, alabama,46,44,42
lauderdale, alabama,0,0,0
cullman, alabama,3,3,2
limestone, alabama,0,0,0
calhoun, alabama,4,4,3
talladega, alabama,2,2,2
walker, alabama,0,0,0
jackson, alabama,2,2,2
lamar, alabama,1,1,0
washington, alabama,1,1,1
marion, alabama,3,2,2
maricopa, arizona,28,24,20
pima, arizona,30,29,28
pinal, arizona,10,11,11
coconino, arizona,5,3,0
navajo, arizona,8,5,2
yavapai, arizona,0,0,0
apache, arizona,20,21,23
graham, arizona,0,0,0
santa cruz, arizona,2,2,2
yuma, arizona,1,1,1
cochise, arizona,2,2,2
jefferson, kentucky,53,56,61
fayette, kentucky,0,0,0
harrison, kentucky,0,0,0
montgomery, kentucky,0,0,0
clark, kentucky,0,0,0
bourbon, kentucky,1,1,1
henderson, kentucky,4,4,4
warren, kentucky,10,10,11
pulaski, kentucky,1,1,1
nelson, kentucky,1,1,1
lyon, kentucky,1,1,1
kenton, kentucky,12,13,13
daviess, kentucky,3,3,3
anderson, kentucky,0,0,1
calloway, kentucky,2,2,2
christian, kentucky,4,3,3
franklin, kentucky,1,1,1
hardin, kentucky,2,1,1
oldham, kentucky,1,1,1
st. louis, missouri,54,47,40
boone, missouri,0,0,0
greene, missouri,0,0,0
st. louis city, missouri,25,22,18
jackson, missouri,2,1,0
cass, missouri,2,2,2
cole, missouri,0,0,0
st. charles, missouri,14,12,9
christian, missouri,0,0,0
henry, missouri,0,0,0
scott, missouri,4,5,5
pulaski, missouri,2,2,2
dunklin, missouri,0,0,0
jasper, missouri,1,1,1
adair, missouri,0,0,0
johnson, missouri,0,0,0
bates, missouri,0,0,0
johnson, iowa,21,24,26
polk, iowa,26,29,32
dallas, iowa,0,0,0
allamakee, iowa,3,3,3
